List Price,Sale Price,Brand,category_level1,ecomm_id
15.95,15.95,Made by Johnny,Clothing,24321
14.95,14.95,Made by Johnny,Clothing,24322
14.95,14.95,Made by Johnny,Clothing,24323
15.95,15.95,Made by Johnny,Clothing,24325
14.95,14.95,Made by Johnny,Clothing,24326
14.95,14.95,Made by Johnny,Clothing,24328
14.95,14.95,Made by Johnny,Clothing,24330
15.95,15.95,Made by Johnny,Clothing,24331
14.95,14.95,Made by Johnny,Clothing,24332
15.95,15.95,Made by Johnny,Clothing,24333
15.89,15.89,Made by Johnny,Clothing,24336
15.95,15.95,Made by Johnny,Clothing,24339
15.95,15.95,Made by Johnny,Clothing,24341
15.95,15.95,Made by Johnny,Clothing,24343
44.6,26.61,Harriton,Clothing,24346
25.63,25.63,Harriton,Clothing,24347
20.13,20.13,Harriton,Clothing,24348
21.1,21.1,Harriton,Clothing,24349
24.33,24.33,Harriton,Clothing,24350
23.93,23.93,Harriton,Clothing,24351
20.05,20.05,Harriton,Clothing,24352
21.23,21.23,Harriton,Clothing,24353
24.52,24.52,Harriton,Clothing,24354
21.23,21.23,Harriton,Clothing,24356
25.23,25.23,Harriton,Clothing,24357
22.04,22.04,Harriton,Clothing,24358
19.99,19.99,Harriton,Clothing,24359
20.98,20.98,Harriton,Clothing,24360
19.97,19.97,Harriton,Clothing,24361
23.95,23.95,Harriton,Clothing,24362
21.23,21.23,Harriton,Clothing,24363
20.54,20.54,Harriton,Clothing,24365
21.23,21.23,Harriton,Clothing,24366
25.84,25.84,Harriton,Clothing,24367
24.42,24.42,Harriton,Clothing,24368
20.54,20.54,Harriton,Clothing,24369
21.1,21.1,Harriton,Clothing,24370
19.74,19.74,Harriton,Clothing,24371
21.13,21.13,Harriton,Clothing,24372
21.12,21.12,Harriton,Clothing,24373
20.09,20.09,Harriton,Clothing,24374
21.14,21.14,Harriton,Clothing,24375
21.08,21.08,Harriton,Clothing,24376
20.09,20.09,Harriton,Clothing,24377
21.13,21.13,Harriton,Clothing,24378
25.23,25.23,Harriton,Clothing,24379
21.09,21.09,Harriton,Clothing,24380
20.54,20.54,Harriton,Clothing,24381
20.54,20.54,Harriton,Clothing,24382
22.89,22.89,Harriton,Clothing,24383
25.8,25.8,Harriton,Clothing,24384
22.29,22.29,Harriton,Clothing,24385
24.41,24.41,Harriton,Clothing,24386
21.99,21.99,CharterClub,Clothing,24393
14.1,14.1,amaryllis,Clothing,24394
14.1,14.1,amaryllis,Clothing,24395
14.1,14.1,amaryllis,Clothing,24396
14.1,14.1,amaryllis,Clothing,24397
14.1,14.1,amaryllis,Clothing,24398
69.96,51.98,Chaco,Clothing,24400
49.99,25.0,CafePress,Clothing,24401
49.99,25.0,CafePress,Clothing,24402
49.99,25.0,CafePress,Clothing,24403
49.99,25.0,CafePress,Clothing,24404
49.99,25.0,CafePress,Clothing,24405
49.99,25.0,CafePress,Clothing,24406
49.99,25.0,CafePress,Clothing,24407
49.99,25.0,CafePress,Clothing,24408
49.99,25.0,CafePress,Clothing,24409
49.99,25.0,CafePress,Clothing,24410
49.99,25.0,CafePress,Clothing,24411
49.99,25.0,CafePress,Clothing,24412
49.99,25.0,CafePress,Clothing,24413
49.99,25.0,CafePress,Clothing,24414
49.99,25.0,CafePress,Clothing,24415
49.99,25.0,CafePress,Clothing,24416
21.95,17.95,Custom Apparel R Us,Clothing,24417
21.95,17.95,Custom Apparel R Us,Clothing,24418
21.95,17.95,Custom Apparel R Us,Clothing,24419
22.95,18.95,Custom Apparel R Us,Clothing,24420
17.95,17.95,Custom Apparel R Us,Clothing,24421
21.95,17.95,Custom Apparel R Us,Clothing,24422
22.95,18.95,Custom Apparel R Us,Clothing,24423
18.95,18.95,Custom Apparel R Us,Clothing,24424
17.95,17.95,Custom Apparel R Us,Clothing,24425
17.95,17.95,Custom Apparel R Us,Clothing,24426
17.95,17.95,Custom Apparel R Us,Clothing,24427
17.95,17.95,Custom Apparel R Us,Clothing,24428
21.95,17.95,Custom Apparel R Us,Clothing,24429
21.95,17.95,Custom Apparel R Us,Clothing,24430
17.95,17.95,Custom Apparel R Us,Clothing,24431
21.95,17.95,Custom Apparel R Us,Clothing,24432
17.95,17.95,Custom Apparel R Us,Clothing,24433
17.95,17.95,Custom Apparel R Us,Clothing,24434
17.95,17.95,Custom Apparel R Us,Clothing,24435
18.95,18.95,Custom Apparel R Us,Clothing,24436
17.95,17.95,Custom Apparel R Us,Clothing,24437
18.95,18.95,Custom Apparel R Us,Clothing,24438
17.95,17.95,Custom Apparel R Us,Clothing,24439
17.95,17.95,Custom Apparel R Us,Clothing,24440
17.95,17.95,Custom Apparel R Us,Clothing,24441
18.95,18.95,Custom Apparel R Us,Clothing,24442
17.95,17.95,Custom Apparel R Us,Clothing,24443
17.95,17.95,Custom Apparel R Us,Clothing,24444
21.95,17.95,Custom Apparel R Us,Clothing,24445
17.95,17.95,Custom Apparel R Us,Clothing,24446
18.95,18.95,Custom Apparel R Us,Clothing,24447
17.95,17.95,Custom Apparel R Us,Clothing,24448
17.95,17.95,Custom Apparel R Us,Clothing,24449
17.95,17.95,Custom Apparel R Us,Clothing,24450
21.95,17.95,Custom Apparel R Us,Clothing,24451
17.95,17.95,Custom Apparel R Us,Clothing,24452
17.95,17.95,Custom Apparel R Us,Clothing,24453
18.95,18.95,Custom Apparel R Us,Clothing,24454
17.95,17.95,Custom Apparel R Us,Clothing,24455
17.95,17.95,Custom Apparel R Us,Clothing,24456
15.16,15.16,Port & Company,Clothing,24457
18.21,18.21,Port & Company,Clothing,24458
15.16,15.16,Port & Company,Clothing,24459
18.72,18.72,Port & Company,Clothing,24460
17.12,17.12,Port & Company,Clothing,24461
17.12,17.12,Port & Company,Clothing,24462
17.12,17.12,Port & Company,Clothing,24464
19.14,19.14,Port & Company,Clothing,24465
17.12,17.12,Port & Company,Clothing,24466
17.7,17.7,Port & Company,Clothing,24467
19.14,19.14,Port & Company,Clothing,24468
15.16,15.16,Port & Company,Clothing,24469
15.16,15.16,Port & Company,Clothing,24470
15.16,15.16,Port & Company,Clothing,24471
17.12,17.12,Port & Company,Clothing,24472
17.12,17.12,Port & Company,Clothing,24473
15.16,15.16,Port & Company,Clothing,24474
17.12,17.12,Port & Company,Clothing,24475
15.16,15.16,Port & Company,Clothing,24476
17.7,17.7,Port & Company,Clothing,24477
15.16,15.16,Port & Company,Clothing,24478
15.16,15.16,Port & Company,Clothing,24479
17.7,17.7,Port & Company,Clothing,24480
17.85,17.85,Port & Company,Clothing,24481
15.16,15.16,Port & Company,Clothing,24482
15.16,15.16,Port & Company,Clothing,24483
15.16,15.16,Port & Company,Clothing,24484
15.16,15.16,Port & Company,Clothing,24485
15.16,15.16,Port & Company,Clothing,24486
18.72,18.72,Port & Company,Clothing,24487
15.16,15.16,Port & Company,Clothing,24488
15.16,15.16,Port & Company,Clothing,24489
19.14,19.14,Port & Company,Clothing,24490
17.85,17.85,Port & Company,Clothing,24491
17.7,17.7,Port & Company,Clothing,24492
17.85,17.85,Port & Company,Clothing,24493
17.12,17.12,Port & Company,Clothing,24494
19.14,19.14,Port & Company,Clothing,24495
17.7,17.7,Port & Company,Clothing,24496
15.16,15.16,Port & Company,Clothing,24497
18.72,18.72,Port & Company,Clothing,24498
18.21,18.21,Port & Company,Clothing,24499
15.16,15.16,Port & Company,Clothing,24500
19.14,19.14,Port & Company,Clothing,24501
17.12,17.12,Port & Company,Clothing,24502
13.61,13.61,Port & Company,Clothing,24503
15.16,15.16,Port & Company,Clothing,24504
15.16,15.16,Port & Company,Clothing,24506
15.16,15.16,Port & Company,Clothing,24507
18.72,18.72,Port & Company,Clothing,24508
15.16,15.16,Port & Company,Clothing,24509
15.16,15.16,Port & Company,Clothing,24510
15.16,15.16,Port & Company,Clothing,24511
15.16,15.16,Port & Company,Clothing,24512
15.16,15.16,Port & Company,Clothing,24513
18.72,18.72,Port & Company,Clothing,24514
18.72,18.72,Port & Company,Clothing,24515
15.16,15.16,Port & Company,Clothing,24516
15.16,15.16,Port & Company,Clothing,24517
18.72,18.72,Port & Company,Clothing,24518
18.72,18.72,Port & Company,Clothing,24519
17.01,17.01,Port & Company,Clothing,24520
15.16,15.16,Port & Company,Clothing,24521
18.72,18.72,Port & Company,Clothing,24523
13.61,13.61,Port & Company,Clothing,24524
17.12,17.12,Port & Company,Clothing,24525
17.85,17.85,Port & Company,Clothing,24526
17.12,17.12,Port & Company,Clothing,24527
15.16,15.16,Port & Company,Clothing,24528
15.16,15.16,Port & Company,Clothing,24529
15.16,15.16,Port & Company,Clothing,24530
17.12,17.12,Port & Company,Clothing,24531
15.16,15.16,Port & Company,Clothing,24532
15.16,15.16,Port & Company,Clothing,24533
15.16,15.16,Port & Company,Clothing,24534
19.14,19.14,Port & Company,Clothing,24535
15.16,15.16,Port & Company,Clothing,24536
17.7,17.7,Port & Company,Clothing,24537
15.16,15.16,Port & Company,Clothing,24538
19.14,19.14,Port & Company,Clothing,24539
13.61,13.61,Port & Company,Clothing,24540
15.16,15.16,Port & Company,Clothing,24541
15.16,15.16,Port & Company,Clothing,24542
15.16,15.16,Port & Company,Clothing,24543
15.16,15.16,Port & Company,Clothing,24544
19.14,19.14,Port & Company,Clothing,24545
15.16,15.16,Port & Company,Clothing,24546
15.16,15.16,Port & Company,Clothing,24547
17.7,17.7,Port & Company,Clothing,24548
15.16,15.16,Port & Company,Clothing,24549
17.7,17.7,Port & Company,Clothing,24550
19.14,19.14,Port & Company,Clothing,24551
15.16,15.16,Port & Company,Clothing,24552
16.44,16.44,Port & Company,Clothing,24553
19.14,19.14,Port & Company,Clothing,24554
18.72,18.72,Port & Company,Clothing,24555
15.16,15.16,Port & Company,Clothing,24556
17.85,17.85,Port & Company,Clothing,24557
15.16,15.16,Port & Company,Clothing,24558
15.16,15.16,Port & Company,Clothing,24559
17.12,17.12,Port & Company,Clothing,24560
17.12,17.12,Port & Company,Clothing,24561
18.72,18.72,Port & Company,Clothing,24562
17.7,17.7,Port & Company,Clothing,24563
19.14,19.14,Port & Company,Clothing,24564
17.85,17.85,Port & Company,Clothing,24565
15.16,15.16,Port & Company,Clothing,24566
19.14,19.14,Port & Company,Clothing,24567
19.14,19.14,Port & Company,Clothing,24568
17.7,17.7,Port & Company,Clothing,24569
17.12,17.12,Port & Company,Clothing,24570
18.72,18.72,Port & Company,Clothing,24571
18.72,18.72,Port & Company,Clothing,24572
19.14,19.14,Port & Company,Clothing,24573
15.16,15.16,Port & Company,Clothing,24574
19.14,19.14,Port & Company,Clothing,24575
15.16,15.16,Port & Company,Clothing,24576
17.12,17.12,Port & Company,Clothing,24577
18.72,18.72,Port & Company,Clothing,24578
15.16,15.16,Port & Company,Clothing,24579
15.16,15.16,Port & Company,Clothing,24580
17.7,17.7,Port & Company,Clothing,24581
17.85,17.85,Port & Company,Clothing,24582
18.72,18.72,Port & Company,Clothing,24583
15.16,15.16,Port & Company,Clothing,24584
17.7,17.7,Port & Company,Clothing,24585
19.14,19.14,Port & Company,Clothing,24586
17.85,17.85,Port & Company,Clothing,24587
15.16,15.16,Port & Company,Clothing,24588
15.16,15.16,Port & Company,Clothing,24589
15.16,15.16,Port & Company,Clothing,24590
18.72,18.72,Port & Company,Clothing,24591
15.16,15.16,Port & Company,Clothing,24592
19.14,19.14,Port & Company,Clothing,24593
17.7,17.7,Port & Company,Clothing,24594
15.16,15.16,Port & Company,Clothing,24595
15.16,15.16,Port & Company,Clothing,24596
15.16,15.16,Port & Company,Clothing,24597
17.7,17.7,Port & Company,Clothing,24598
17.85,17.85,Port & Company,Clothing,24599
15.89,15.89,Port & Company,Clothing,24600
19.14,19.14,Port & Company,Clothing,24601
15.16,15.16,Port & Company,Clothing,24602
15.16,15.16,Port & Company,Clothing,24603
17.7,17.7,Port & Company,Clothing,24604
16.81,16.81,Port & Company,Clothing,24605
19.14,19.14,Port & Company,Clothing,24606
18.72,18.72,Port & Company,Clothing,24607
17.12,17.12,Port & Company,Clothing,24608
17.7,17.7,Port & Company,Clothing,24609
19.14,19.14,Port & Company,Clothing,24610
15.16,15.16,Port & Company,Clothing,24611
15.16,15.16,Port & Company,Clothing,24612
17.12,17.12,Port & Company,Clothing,24613
15.16,15.16,Port & Company,Clothing,24614
15.16,15.16,Port & Company,Clothing,24615
19.14,19.14,Port & Company,Clothing,24616
15.16,15.16,Port & Company,Clothing,24617
15.29,15.29,Port & Company,Clothing,24618
14.59,14.59,Port & Company,Clothing,24619
15.16,15.16,Port & Company,Clothing,24620
17.85,17.85,Port & Company,Clothing,24621
15.16,15.16,Port & Company,Clothing,24622
14.59,14.59,Port & Company,Clothing,24623
15.16,15.16,Port & Company,Clothing,24624
15.16,15.16,Port & Company,Clothing,24625
15.16,15.16,Port & Company,Clothing,24626
18.72,18.72,Port & Company,Clothing,24627
17.85,17.85,Port & Company,Clothing,24628
17.12,17.12,Port & Company,Clothing,24629
15.16,15.16,Port & Company,Clothing,24630
15.16,15.16,Port & Company,Clothing,24631
15.16,15.16,Port & Company,Clothing,24632
15.16,15.16,Port & Company,Clothing,24633
15.16,15.16,Port & Company,Clothing,24634
15.16,15.16,Port & Company,Clothing,24635
17.85,17.85,Port & Company,Clothing,24636
19.14,19.14,Port & Company,Clothing,24637
17.12,17.12,Port & Company,Clothing,24638
15.16,15.16,Port & Company,Clothing,24639
17.12,17.12,Port & Company,Clothing,24640
18.72,18.72,Port & Company,Clothing,24641
15.16,15.16,Port & Company,Clothing,24642
18.72,18.72,Port & Company,Clothing,24644
15.16,15.16,Port & Company,Clothing,24645
17.85,17.85,Port & Company,Clothing,24647
15.16,15.16,Port & Company,Clothing,24648
17.12,17.12,Port & Company,Clothing,24649
15.16,15.16,Port & Company,Clothing,24650
15.16,15.16,Port & Company,Clothing,24651
15.16,15.16,Port & Company,Clothing,24652
19.14,19.14,Port & Company,Clothing,24653
15.16,15.16,Port & Company,Clothing,24654
15.16,15.16,Port & Company,Clothing,24655
15.16,15.16,Port & Company,Clothing,24656
17.12,17.12,Port & Company,Clothing,24657
19.14,19.14,Port & Company,Clothing,24658
18.72,18.72,Port & Company,Clothing,24659
15.16,15.16,Port & Company,Clothing,24660
15.16,15.16,Port & Company,Clothing,24661
17.7,17.7,Port & Company,Clothing,24662
15.16,15.16,Port & Company,Clothing,24663
15.16,15.16,Port & Company,Clothing,24664
19.14,19.14,Port & Company,Clothing,24665
17.85,17.85,Port & Company,Clothing,24666
15.16,15.16,Port & Company,Clothing,24667
15.16,15.16,Port & Company,Clothing,24668
17.7,17.7,Port & Company,Clothing,24669
15.16,15.16,Port & Company,Clothing,24670
15.16,15.16,Port & Company,Clothing,24671
17.7,17.7,Port & Company,Clothing,24672
19.14,19.14,Port & Company,Clothing,24673
17.85,17.85,Port & Company,Clothing,24674
17.85,17.85,Port & Company,Clothing,24675
15.29,15.29,Port & Company,Clothing,24676
19.14,19.14,Port & Company,Clothing,24677
15.16,15.16,Port & Company,Clothing,24678
17.12,17.12,Port & Company,Clothing,24679
15.16,15.16,Port & Company,Clothing,24680
15.16,15.16,Port & Company,Clothing,24681
19.14,19.14,Port & Company,Clothing,24682
17.7,17.7,Port & Company,Clothing,24683
19.14,19.14,Port & Company,Clothing,24684
17.85,17.85,Port & Company,Clothing,24685
17.12,17.12,Port & Company,Clothing,24686
19.14,19.14,Port & Company,Clothing,24687
15.16,15.16,Port & Company,Clothing,24688
13.61,13.61,Port & Company,Clothing,24689
15.16,15.16,Port & Company,Clothing,24690
19.14,19.14,Port & Company,Clothing,24691
17.7,17.7,Port & Company,Clothing,24692
15.16,15.16,Port & Company,Clothing,24693
17.85,17.85,Port & Company,Clothing,24694
17.7,17.7,Port & Company,Clothing,24695
15.16,15.16,Port & Company,Clothing,24696
15.16,15.16,Port & Company,Clothing,24697
17.7,17.7,Port & Company,Clothing,24698
15.16,15.16,Port & Company,Clothing,24699
15.16,15.16,Port & Company,Clothing,24700
17.7,17.7,Port & Company,Clothing,24701
17.85,17.85,Port & Company,Clothing,24702
18.72,18.72,Port & Company,Clothing,24703
15.16,15.16,Port & Company,Clothing,24704
17.12,17.12,Port & Company,Clothing,24705
17.12,17.12,Port & Company,Clothing,24706
15.16,15.16,Port & Company,Clothing,24707
15.16,15.16,Port & Company,Clothing,24708
18.72,18.72,Port & Company,Clothing,24709
18.72,18.72,Port & Company,Clothing,24710
14.59,14.59,Port & Company,Clothing,24711
18.72,18.72,Port & Company,Clothing,24712
17.85,17.85,Port & Company,Clothing,24713
17.7,17.7,Port & Company,Clothing,24714
18.72,18.72,Port & Company,Clothing,24715
18.72,18.72,Port & Company,Clothing,24716
17.85,17.85,Port & Company,Clothing,24717
19.14,19.14,Port & Company,Clothing,24718
18.72,18.72,Port & Company,Clothing,24719
18.72,18.72,Port & Company,Clothing,24720
18.72,18.72,Port & Company,Clothing,24721
17.85,17.85,Port & Company,Clothing,24722
15.16,15.16,Port & Company,Clothing,24723
19.14,19.14,Port & Company,Clothing,24724
15.16,15.16,Port & Company,Clothing,24725
15.16,15.16,Port & Company,Clothing,24726
15.16,15.16,Port & Company,Clothing,24727
15.16,15.16,Port & Company,Clothing,24728
13.61,13.61,Port & Company,Clothing,24729
17.85,17.85,Port & Company,Clothing,24730
17.7,17.7,Port & Company,Clothing,24731
17.7,17.7,Port & Company,Clothing,24732
19.14,19.14,Port & Company,Clothing,24733
17.85,17.85,Port & Company,Clothing,24734
17.7,17.7,Port & Company,Clothing,24735
15.16,15.16,Port & Company,Clothing,24736
15.16,15.16,Port & Company,Clothing,24737
18.72,18.72,Port & Company,Clothing,24738
15.16,15.16,Port & Company,Clothing,24739
18.72,18.72,Port & Company,Clothing,24740
17.12,17.12,Port & Company,Clothing,24741
15.16,15.16,Port & Company,Clothing,24742
13.61,13.61,Port & Company,Clothing,24743
15.16,15.16,Port & Company,Clothing,24744
15.16,15.16,Port & Company,Clothing,24745
15.16,15.16,Port & Company,Clothing,24746
15.16,15.16,Port & Company,Clothing,24747
17.12,17.12,Port & Company,Clothing,24748
15.16,15.16,Port & Company,Clothing,24749
15.74,15.74,Port & Company,Clothing,24750
15.16,15.16,Port & Company,Clothing,24751
17.7,17.7,Port & Company,Clothing,24752
15.16,15.16,Port & Company,Clothing,24753
15.16,15.16,Port & Company,Clothing,24754
17.7,17.7,Port & Company,Clothing,24755
15.16,15.16,Port & Company,Clothing,24756
15.16,15.16,Port & Company,Clothing,24757
15.16,15.16,Port & Company,Clothing,24758
17.7,17.7,Port & Company,Clothing,24759
15.16,15.16,Port & Company,Clothing,24760
17.7,17.7,Port & Company,Clothing,24761
15.16,15.16,Port & Company,Clothing,24762
17.12,17.12,Port & Company,Clothing,24763
17.85,17.85,Port & Company,Clothing,24764
15.74,15.74,Port & Company,Clothing,24765
19.14,19.14,Port & Company,Clothing,24766
15.16,15.16,Port & Company,Clothing,24767
19.14,19.14,Port & Company,Clothing,24768
18.72,18.72,Port & Company,Clothing,24769
15.16,15.16,Port & Company,Clothing,24770
15.16,15.16,Port & Company,Clothing,24771
17.12,17.12,Port & Company,Clothing,24772
17.85,17.85,Port & Company,Clothing,24773
15.16,15.16,Port & Company,Clothing,24774
19.14,19.14,Port & Company,Clothing,24775
15.16,15.16,Port & Company,Clothing,24776
15.16,15.16,Port & Company,Clothing,24777
17.12,17.12,Port & Company,Clothing,24778
18.72,18.72,Port & Company,Clothing,24779
15.16,15.16,Port & Company,Clothing,24780
17.12,17.12,Port & Company,Clothing,24781
15.16,15.16,Port & Company,Clothing,24782
19.14,19.14,Port & Company,Clothing,24783
17.7,17.7,Port & Company,Clothing,24784
15.16,15.16,Port & Company,Clothing,24785
15.16,15.16,Port & Company,Clothing,24786
18.72,18.72,Port & Company,Clothing,24787
17.85,17.85,Port & Company,Clothing,24788
15.16,15.16,Port & Company,Clothing,24789
15.16,15.16,Port & Company,Clothing,24790
18.72,18.72,Port & Company,Clothing,24791
15.16,15.16,Port & Company,Clothing,24792
17.12,17.12,Port & Company,Clothing,24793
15.16,15.16,Port & Company,Clothing,24794
16.86,16.86,Port & Company,Clothing,24795
15.16,15.16,Port & Company,Clothing,24796
17.85,17.85,Port & Company,Clothing,24797
15.16,15.16,Port & Company,Clothing,24798
17.7,17.7,Port & Company,Clothing,24799
15.16,15.16,Port & Company,Clothing,24800
15.16,15.16,Port & Company,Clothing,24801
15.16,15.16,Port & Company,Clothing,24802
17.85,17.85,Port & Company,Clothing,24803
13.61,13.61,Port & Company,Clothing,24804
18.72,18.72,Port & Company,Clothing,24805
17.85,17.85,Port & Company,Clothing,24806
15.16,15.16,Port & Company,Clothing,24807
17.12,17.12,Port & Company,Clothing,24808
17.7,17.7,Port & Company,Clothing,24809
17.12,17.12,Port & Company,Clothing,24810
15.16,15.16,Port & Company,Clothing,24811
15.16,15.16,Port & Company,Clothing,24812
17.12,17.12,Port & Company,Clothing,24813
13.61,13.61,Port & Company,Clothing,24814
16.81,16.81,Port & Company,Clothing,24815
17.85,17.85,Port & Company,Clothing,24816
15.16,15.16,Port & Company,Clothing,24817
15.16,15.16,Port & Company,Clothing,24818
15.16,15.16,Port & Company,Clothing,24819
18.72,18.72,Port & Company,Clothing,24820
17.7,17.7,Port & Company,Clothing,24821
17.7,17.7,Port & Company,Clothing,24822
17.7,17.7,Port & Company,Clothing,24823
15.16,15.16,Port & Company,Clothing,24824
15.16,15.16,Port & Company,Clothing,24825
15.16,15.16,Port & Company,Clothing,24826
15.16,15.16,Port & Company,Clothing,24827
17.85,17.85,Port & Company,Clothing,24828
17.85,17.85,Port & Company,Clothing,24829
15.16,15.16,Port & Company,Clothing,24830
15.16,15.16,Port & Company,Clothing,24831
17.12,17.12,Port & Company,Clothing,24832
18.72,18.72,Port & Company,Clothing,24833
17.85,17.85,Port & Company,Clothing,24834
15.16,15.16,Port & Company,Clothing,24835
17.12,17.12,Port & Company,Clothing,24836
15.16,15.16,Port & Company,Clothing,24837
15.16,15.16,Port & Company,Clothing,24838
17.7,17.7,Port & Company,Clothing,24839
15.16,15.16,Port & Company,Clothing,24840
17.7,17.7,Port & Company,Clothing,24841
17.12,17.12,Port & Company,Clothing,24842
17.85,17.85,Port & Company,Clothing,24843
15.16,15.16,Port & Company,Clothing,24844
17.12,17.12,Port & Company,Clothing,24845
15.16,15.16,Port & Company,Clothing,24846
18.72,18.72,Port & Company,Clothing,24847
15.16,15.16,Port & Company,Clothing,24848
17.85,17.85,Port & Company,Clothing,24849
17.85,17.85,Port & Company,Clothing,24850
18.72,18.72,Port & Company,Clothing,24851
17.12,17.12,Port & Company,Clothing,24852
15.16,15.16,Port & Company,Clothing,24853
19.14,19.14,Port & Company,Clothing,24854
15.16,15.16,Port & Company,Clothing,24855
17.85,17.85,Port & Company,Clothing,24856
15.16,15.16,Port & Company,Clothing,24857
17.7,17.7,Port & Company,Clothing,24858
15.16,15.16,Port & Company,Clothing,24859
15.16,15.16,Port & Company,Clothing,24860
15.16,15.16,Port & Company,Clothing,24861
15.16,15.16,Port & Company,Clothing,24862
15.16,15.16,Port & Company,Clothing,24863
15.16,15.16,Port & Company,Clothing,24864
17.7,17.7,Port & Company,Clothing,24865
15.16,15.16,Port & Company,Clothing,24866
15.16,15.16,Port & Company,Clothing,24867
17.85,17.85,Port & Company,Clothing,24868
17.7,17.7,Port & Company,Clothing,24869
15.16,15.16,Port & Company,Clothing,24870
17.7,17.7,Port & Company,Clothing,24871
17.12,17.12,Port & Company,Clothing,24872
15.16,15.16,Port & Company,Clothing,24873
17.12,17.12,Port & Company,Clothing,24874
15.16,15.16,Port & Company,Clothing,24875
15.16,15.16,Port & Company,Clothing,24876
15.16,15.16,Port & Company,Clothing,24877
18.72,18.72,Port & Company,Clothing,24878
18.72,18.72,Port & Company,Clothing,24879
18.72,18.72,Port & Company,Clothing,24880
17.85,17.85,Port & Company,Clothing,24881
18.72,18.72,Port & Company,Clothing,24882
14.59,14.59,Port & Company,Clothing,24883
17.85,17.85,Port & Company,Clothing,24884
17.12,17.12,Port & Company,Clothing,24885
15.16,15.16,Port & Company,Clothing,24886
17.7,17.7,Port & Company,Clothing,24887
17.12,17.12,Port & Company,Clothing,24888
15.16,15.16,Port & Company,Clothing,24889
18.72,18.72,Port & Company,Clothing,24890
15.16,15.16,Port & Company,Clothing,24891
18.72,18.72,Port & Company,Clothing,24892
15.16,15.16,Port & Company,Clothing,24893
15.16,15.16,Port & Company,Clothing,24895
15.16,15.16,Port & Company,Clothing,24896
15.16,15.16,Port & Company,Clothing,24897
17.7,17.7,Port & Company,Clothing,24898
17.12,17.12,Port & Company,Clothing,24899
15.16,15.16,Port & Company,Clothing,24900
15.16,15.16,Port & Company,Clothing,24901
38.65,38.65,Shirtinvaders,Clothing,24906
38.65,38.65,Shirtinvaders,Clothing,24907
45.33,45.33,Shirtinvaders,Clothing,24908
41.32,41.32,Shirtinvaders,Clothing,24911
48.0,48.0,Shirtinvaders,Clothing,24912
38.65,38.65,Shirtinvaders,Clothing,24915
48.0,48.0,Shirtinvaders,Clothing,24919
50.67,50.67,Shirtinvaders,Clothing,24921
45.33,45.33,Shirtinvaders,Clothing,24923
38.65,38.65,Shirtinvaders,Clothing,24924
56.0,56.0,Shirtinvaders,Clothing,24925
45.33,45.33,Shirtinvaders,Clothing,24926
45.33,45.33,Shirtinvaders,Clothing,24928
35.99,35.99,Shirtinvaders,Clothing,24931
45.33,45.33,Shirtinvaders,Clothing,24932
41.32,41.32,Shirtinvaders,Clothing,24934
38.65,38.65,Shirtinvaders,Clothing,24935
38.65,38.65,Shirtinvaders,Clothing,24936
39.99,39.99,Shirtinvaders,Clothing,24940
38.65,38.65,Shirtinvaders,Clothing,24943
45.33,45.33,Shirtinvaders,Clothing,24944
41.33,41.33,Shirtinvaders,Clothing,24945
48.0,48.0,Shirtinvaders,Clothing,24946
48.0,48.0,Shirtinvaders,Clothing,24948
38.65,38.65,Shirtinvaders,Clothing,24949
48.0,48.0,Shirtinvaders,Clothing,24954
41.33,41.33,Shirtinvaders,Clothing,24957
41.32,41.32,Shirtinvaders,Clothing,24958
53.33,53.33,Shirtinvaders,Clothing,24959
38.65,38.65,Shirtinvaders,Clothing,24963
39.99,39.99,Shirtinvaders,Clothing,24964
38.65,38.65,Shirtinvaders,Clothing,24965
41.32,41.32,Shirtinvaders,Clothing,24966
41.33,41.33,Shirtinvaders,Clothing,24967
41.32,41.32,Shirtinvaders,Clothing,24970
48.0,48.0,Shirtinvaders,Clothing,24976
45.33,45.33,Shirtinvaders,Clothing,24978
41.32,41.32,Shirtinvaders,Clothing,24980
48.0,48.0,Shirtinvaders,Clothing,24982
41.33,41.33,Shirtinvaders,Clothing,24984
39.99,39.99,Shirtinvaders,Clothing,24988
45.33,45.33,Shirtinvaders,Clothing,24990
45.33,45.33,Shirtinvaders,Clothing,24992
35.99,35.99,Shirtinvaders,Clothing,24995
41.33,41.33,Shirtinvaders,Clothing,24996
45.33,45.33,Shirtinvaders,Clothing,24998
50.67,50.67,Shirtinvaders,Clothing,25000
53.33,53.33,Shirtinvaders,Clothing,25003
56.0,56.0,Shirtinvaders,Clothing,25004
56.0,56.0,Shirtinvaders,Clothing,25007
53.33,53.33,Shirtinvaders,Clothing,25008
50.67,50.67,Shirtinvaders,Clothing,25009
38.65,38.65,Shirtinvaders,Clothing,25010
50.67,50.67,Shirtinvaders,Clothing,25011
48.0,48.0,Shirtinvaders,Clothing,25012
41.32,41.32,Shirtinvaders,Clothing,25014
45.33,45.33,Shirtinvaders,Clothing,25015
50.67,50.67,Shirtinvaders,Clothing,25018
41.32,41.32,Shirtinvaders,Clothing,25022
41.33,41.33,Shirtinvaders,Clothing,25023
41.33,41.33,Shirtinvaders,Clothing,25025
53.33,53.33,Shirtinvaders,Clothing,25027
41.32,41.32,Shirtinvaders,Clothing,25028
